energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,battery_delta_uAh,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
312432550.0,16007454781,16.039999999999964,0.0,0.11000000000012733,175.8399999999965,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0,26,0,32,1,17000,0,0
310772277.0,15963134008,16.0,0.0,0.08999999999991815,175.25,0.040000000000020464,0.0,0.0,0.0,0.0,0.0,0,12,0,32,1,0,0,1
277236412.0,16807749042,16.88000000000011,0.21000000000000796,0.17000000000007276,185.0,0.08000000000004093,0.0,0.00999999999999801,0.0,0.0,0.0,131072,25,0,32,1,18000,0,2
279217913.0,16979577291,17.029999999999745,0.0,0.12000000000011823,186.64999999999418,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,27,0,32,1,17000,0,1
275972499.0,16755797069,16.8100000000004,0.0,0.12999999999988177,184.17999999999302,0.029999999999972715,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,16000,0,1
314972399.0,15712386338,15.769999999999527,0.20999999999999375,0.17000000000007276,173.05999999999767,0.08000000000004093,0.0,0.0,0.0,0.0,0.0,131072,26,0,32,1,0,0,2
308837284.0,15554991969,15.590000000000146,0.0,0.06999999999993634,171.05999999999767,0.040000000000020464,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,18000,0,2
318722512.0,15873037121,15.9399999999996,0.0,0.09000000000014552,174.4100000000035,0.009999999999990905,0.0,0.00999999999999801,0.0,0.0,0.0,0,10,0,32,1,18000,0,0
319685339.0,17285513698,19.75,0.22999999999998977,1.8199999999999363,185.0900000000256,0.9900000000000091,0.0,0.010000000000005116,0.0,0.0,0.0,0,25,0,32,1,0,0,4
295477759.0,16324396409,16.390000000000327,0.0,0.12000000000011823,179.3299999999872,0.040000000000020464,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,17000,0,1
305604015.0,15680149131,15.729999999999563,0.0,0.17000000000007276,172.30999999999767,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,24,0,32,1,14000,0,0
313532583.0,15980003555,16.01000000000022,0.20999999999999375,0.14000000000010004,175.89999999999418,0.08999999999997499,0.0,0.0,0.0,0.0,0.0,131072,26,0,32,1,15000,0,3
312055048.0,15629571832,15.679999999999382,0.0,0.15999999999985448,171.8299999999872,0.0,0.0,0.0,0.0,0.0,0.0,0,26,0,32,1,0,0,0
295842077.0,16376004811,16.420000000000073,0.0,0.13000000000010914,179.79000000000815,0.03999999999996362,0.0,0.00999999999999801,0.0,0.0,0.0,0,10,0,32,1,15000,0,1
296653172.0,16267084776,16.349999999999454,0.21999999999999886,0.2599999999999909,178.88000000000466,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,15000,0,2
314511341.0,16069462624,16.13000000000011,0.0,0.13000000000010914,176.5100000000093,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,26,0,32,1,0,0,1
310342345.0,15541451720,15.590000000000146,0.0,0.15999999999985448,170.69999999998254,0.029999999999972715,0.0,0.00999999999999801,0.0,0.0,0.0,0,10,0,32,1,14000,0,0
280143570.0,16886607538,16.93000000000029,0.21999999999999886,0.25,185.70000000001164,0.08999999999997499,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,15000,0,3
314685900.0,16063312153,16.11999999999989,0.0,0.11999999999989086,176.4900000000198,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,27,0,32,1,0,0,0
308631046.0,15630019417,15.670000000000073,0.0,0.11000000000012733,171.80000000001746,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,14000,0,1
310858030.0,15686875782,15.730000000000473,0.21999999999999886,0.21000000000003638,172.6600000000035,0.08999999999997499,0.0,0.00999999999999801,0.0,0.0,0.0,131072,25,0,32,1,15000,0,2
312565912.0,15509815430,15.549999999999272,0.0,0.10999999999989996,170.54999999998836,0.020000000000038654,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,0,0,0
298069611.0,16270958810,16.350000000000364,0.0,0.17000000000007276,178.5900000000256,0.040000000000020464,0.0,0.0,0.0,0.0,0.0,0,11,0,32,1,16000,0,0
284540287.0,16616173511,16.670000000000073,0.22999999999998977,0.22000000000002728,182.80999999999767,0.0999999999999659,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,14000,0,3
313920705.0,15555189505,15.600000000000364,0.010000000000005116,0.11000000000012733,171.04999999998836,0.009999999999990905,0.0,0.010000000000005116,0.0,0.0,0.0,0,27,0,32,1,15000,0,0
309929565.0,15579879817,15.63000000000011,0.0,0.14999999999986358,171.2600000000093,0.029999999999972715,0.0,0.0,0.0,0.0,0.0,0,24,0,32,1,0,0,0
